order_id,fecha_pedido,producto_categoria,zona_destino,carrier,peso_kg,valor_mercaderia,costo_envio,dias_prometidos,estado,dias_reales,entrega_a_tiempo,fecha_entrega,mes,trimestre,semana
ORD-03154,2024-04-05 10:19:19.431886,Indumentaria,GBA Sur,PickIt,0.82,881.21,2216.12,3,Entregado,1,True,2024-04-06 10:19:19.431886,4,2,14
ORD-03155,2024-04-05 13:49:36.355271,Ferretería,CABA,OCA,0.62,3905.14,876.76,3,En tránsito,3,True,2024-04-08 13:49:36.355271,4,2,14
ORD-03156,2024-04-05 17:19:53.278655,Ferretería,Córdoba,Correo Argentino,1.32,736.48,917.25,7,Entregado,8,False,2024-04-13 17:19:53.278655,4,2,14
ORD-03157,2024-04-05 20:50:10.202040,Ferretería,GBA Norte,Andreani,0.81,2420.88,1544.32,2,Entregado,4,False,2024-04-09 20:50:10.202040,4,2,14
ORD-03158,2024-04-06 00:20:27.125425,Indumentaria,GBA Sur,PickIt,0.84,2610.5,2306.98,3,Entregado,4,False,2024-04-10 00:20:27.125425,4,2,14
ORD-03159,2024-04-06 03:50:44.048809,Ferretería,GBA Oeste,Andreani,2.88,595.27,173.5,1,Entregado,1,True,2024-04-07 03:50:44.048809,4,2,14
ORD-03160,2024-04-06 07:21:00.972194,Alimentos,CABA,PickIt,1.15,1683.48,1073.83,2,Entregado,1,True,2024-04-07 07:21:00.972194,4,2,14
ORD-03161,2024-04-06 10:51:17.895579,Electrónica,CABA,Rappi Envíos,3.39,1789.09,2146.97,3,Entregado,1,True,2024-04-07 10:51:17.895579,4,2,14
ORD-03162,2024-04-06 14:21:34.818963,Alimentos,Rosario,Andreani,8.86,2724.9,1114.6,5,Entregado,5,True,2024-04-11 14:21:34.818963,4,2,14
ORD-03163,2024-04-06 17:51:51.742348,Alimentos,GBA Sur,Rappi Envíos,3.05,215.91,1842.13,5,Entregado,5,True,2024-04-11 17:51:51.742348,4,2,14
ORD-03164,2024-04-06 21:22:08.665733,Electrónica,GBA Oeste,Correo Argentino,4.18,3995.14,1776.02,5,Entregado,6,False,2024-04-12 21:22:08.665733,4,2,14
ORD-03165,2024-04-07 00:52:25.589117,Alimentos,CABA,Rappi Envíos,4.18,2179.52,632.83,1,Entregado,1,True,2024-04-08 00:52:25.589117,4,2,14
ORD-03166,2024-04-07 04:22:42.512502,Indumentaria,GBA Norte,PickIt,1.2,354.11,1206.55,3,Entregado,3,True,2024-04-10 04:22:42.512502,4,2,14
ORD-03167,2024-04-07 07:52:59.435887,Electrónica,CABA,Correo Argentino,0.1,965.07,1480.54,5,Entregado,5,True,2024-04-12 07:52:59.435887,4,2,14
ORD-03168,2024-04-07 11:23:16.359271,Alimentos,GBA Oeste,Andreani,0.17,2534.72,1831.34,3,Entregado,2,True,2024-04-09 11:23:16.359271,4,2,14
ORD-03169,2024-04-07 14:53:33.282656,Farmacia,Córdoba,Andreani,0.99,373.49,2082.62,7,Entregado,9,False,2024-04-16 14:53:33.282656,4,2,14
ORD-03170,2024-04-07 18:23:50.206041,Alimentos,Córdoba,PickIt,3.51,435.04,1935.84,1,Cancelado,1,True,2024-04-08 18:23:50.206041,4,2,14
ORD-03171,2024-04-07 21:54:07.129425,Indumentaria,Rosario,OCA,7.12,1117.23,216.53,5,En tránsito,7,False,2024-04-14 21:54:07.129425,4,2,14
ORD-03172,2024-04-08 01:24:24.052810,Ferretería,GBA Sur,OCA,9.57,708.93,1726.0,2,Entregado,4,False,2024-04-12 01:24:24.052810,4,2,15
ORD-03173,2024-04-08 04:54:40.976195,Alimentos,GBA Oeste,Andreani,0.1,1409.32,1318.69,3,En tránsito,3,True,2024-04-11 04:54:40.976195,4,2,15
ORD-03174,2024-04-08 08:24:57.899579,Ferretería,Rosario,PickIt,13.84,2497.28,1498.58,3,Entregado,5,False,2024-04-13 08:24:57.899579,4,2,15
ORD-03175,2024-04-08 11:55:14.822964,Farmacia,CABA,OCA,1.17,1439.78,1026.47,2,Entregado,1,True,2024-04-09 11:55:14.822964,4,2,15
ORD-03176,2024-04-08 15:25:31.746349,Alimentos,CABA,Rappi Envíos,5.55,1085.4,1827.96,7,Entregado,6,True,2024-04-14 15:25:31.746349,4,2,15
ORD-03177,2024-04-08 18:55:48.669733,Electrónica,Córdoba,Andreani,0.6,2508.76,1733.64,2,Entregado,3,False,2024-04-11 18:55:48.669733,4,2,15
ORD-03178,2024-04-08 22:26:05.593118,Ferretería,Rosario,Rappi Envíos,0.19,987.42,1511.79,2,Entregado,2,True,2024-04-10 22:26:05.593118,4,2,15
ORD-03179,2024-04-09 01:56:22.516503,Farmacia,Córdoba,PickIt,1.43,520.23,2174.77,5,Entregado,5,True,2024-04-14 01:56:22.516503,4,2,15
ORD-03180,2024-04-09 05:26:39.439887,Electrónica,GBA Norte,Rappi Envíos,5.88,3481.72,389.47,2,Entregado,1,True,2024-04-10 05:26:39.439887,4,2,15
ORD-03181,2024-04-09 08:56:56.363272,Electrónica,Córdoba,OCA,0.75,97.64,857.4,3,Devuelto,6,False,2024-04-15 08:56:56.363272,4,2,15
ORD-03182,2024-04-09 12:27:13.286657,Electrónica,GBA Norte,OCA,0.5,1169.15,1313.56,5,Entregado,3,True,2024-04-12 12:27:13.286657,4,2,15
ORD-03183,2024-04-09 15:57:30.210042,Electrónica,CABA,Correo Argentino,7.22,762.48,2402.72,5,Entregado,6,False,2024-04-15 15:57:30.210042,4,2,15
ORD-03184,2024-04-09 19:27:47.133426,Alimentos,Rosario,Andreani,8.36,435.72,319.11,7,Demorado,7,True,2024-04-16 19:27:47.133426,4,2,15
ORD-03185,2024-04-09 22:58:04.056811,Alimentos,GBA Norte,PickIt,0.1,1478.2,942.13,5,Entregado,6,False,2024-04-15 22:58:04.056811,4,2,15
ORD-03186,2024-04-10 02:28:20.980196,Alimentos,Rosario,Andreani,3.9,1736.65,2325.84,5,Entregado,5,True,2024-04-15 02:28:20.980196,4,2,15
ORD-03187,2024-04-10 05:58:37.903580,Farmacia,Rosario,Rappi Envíos,1.11,478.66,2260.18,7,En tránsito,7,True,2024-04-17 05:58:37.903580,4,2,15
ORD-03188,2024-04-10 09:28:54.826965,Farmacia,GBA Norte,PickIt,1.41,271.52,2183.33,3,Entregado,3,True,2024-04-13 09:28:54.826965,4,2,15
ORD-03189,2024-04-10 12:59:11.750350,Farmacia,GBA Sur,PickIt,1.9,297.09,874.72,2,Entregado,3,False,2024-04-13 12:59:11.750350,4,2,15
ORD-03190,2024-04-10 16:29:28.673734,Indumentaria,Córdoba,OCA,1.67,6722.65,2140.06,5,Demorado,7,False,2024-04-17 16:29:28.673734,4,2,15
ORD-03191,2024-04-10 19:59:45.597119,Farmacia,GBA Norte,Rappi Envíos,2.17,7507.81,1337.55,2,Entregado,2,True,2024-04-12 19:59:45.597119,4,2,15
ORD-03192,2024-04-10 23:30:02.520504,Alimentos,CABA,OCA,2.62,1129.52,1606.48,1,En tránsito,2,False,2024-04-12 23:30:02.520504,4,2,15
ORD-03193,2024-04-11 03:00:19.443888,Alimentos,Rosario,OCA,1.88,278.22,711.24,5,Entregado,6,False,2024-04-17 03:00:19.443888,4,2,15
ORD-03194,2024-04-11 06:30:36.367273,Indumentaria,GBA Oeste,Correo Argentino,3.63,948.28,1810.68,7,Entregado,7,True,2024-04-18 06:30:36.367273,4,2,15
ORD-03195,2024-04-11 10:00:53.290658,Indumentaria,GBA Norte,OCA,3.8,121.43,920.09,3,Entregado,4,False,2024-04-15 10:00:53.290658,4,2,15
ORD-03196,2024-04-11 13:31:10.214042,Farmacia,Córdoba,Andreani,1.74,1502.19,958.12,2,Cancelado,3,False,2024-04-14 13:31:10.214042,4,2,15
ORD-03197,2024-04-11 17:01:27.137427,Ferretería,Rosario,PickIt,0.46,405.83,1646.52,3,Entregado,4,False,2024-04-15 17:01:27.137427,4,2,15
ORD-03198,2024-04-11 20:31:44.060812,Indumentaria,GBA Sur,OCA,3.07,326.95,713.61,3,Devuelto,1,True,2024-04-12 20:31:44.060812,4,2,15
ORD-03199,2024-04-12 00:02:00.984196,Electrónica,CABA,Andreani,4.45,2915.02,677.43,3,Entregado,2,True,2024-04-14 00:02:00.984196,4,2,15
ORD-03200,2024-04-12 03:32:17.907581,Alimentos,GBA Sur,Rappi Envíos,3.05,939.88,1017.53,3,Entregado,4,False,2024-04-16 03:32:17.907581,4,2,15
ORD-03201,2024-04-12 07:02:34.830966,Electrónica,GBA Oeste,PickIt,2.66,2606.28,1978.45,2,Entregado,1,True,2024-04-13 07:02:34.830966,4,2,15
ORD-03202,2024-04-12 10:32:51.754350,Alimentos,GBA Norte,Rappi Envíos,0.78,3666.2,678.0,3,Entregado,3,True,2024-04-15 10:32:51.754350,4,2,15
ORD-03203,2024-04-12 14:03:08.677735,Alimentos,Rosario,Andreani,3.11,1002.84,2000.2,5,En tránsito,3,True,2024-04-15 14:03:08.677735,4,2,15
ORD-03204,2024-04-12 17:33:25.601120,Indumentaria,GBA Norte,Rappi Envíos,1.22,1090.99,1784.67,5,Entregado,8,False,2024-04-20 17:33:25.601120,4,2,15
ORD-03205,2024-04-12 21:03:42.524504,Indumentaria,Córdoba,Rappi Envíos,7.56,3159.83,1745.84,1,Entregado,3,False,2024-04-15 21:03:42.524504,4,2,15
ORD-03206,2024-04-13 00:33:59.447889,Electrónica,GBA Norte,Rappi Envíos,3.18,639.84,1265.68,3,En tránsito,2,True,2024-04-15 00:33:59.447889,4,2,15
ORD-03207,2024-04-13 04:04:16.371274,Alimentos,CABA,OCA,0.98,3479.46,1902.84,1,Devuelto,3,False,2024-04-16 04:04:16.371274,4,2,15
ORD-03208,2024-04-13 07:34:33.294658,Electrónica,GBA Oeste,OCA,1.92,145.0,181.77,7,Entregado,6,True,2024-04-19 07:34:33.294658,4,2,15
ORD-03209,2024-04-13 11:04:50.218043,Ferretería,GBA Sur,OCA,5.62,769.08,868.18,2,Entregado,1,True,2024-04-14 11:04:50.218043,4,2,15
ORD-03210,2024-04-13 14:35:07.141428,Electrónica,GBA Oeste,PickIt,1.23,1322.45,1745.97,7,Entregado,8,False,2024-04-21 14:35:07.141428,4,2,15
ORD-03211,2024-04-13 18:05:24.064812,Farmacia,Rosario,Andreani,2.24,328.65,2470.14,5,En tránsito,7,False,2024-04-20 18:05:24.064812,4,2,15
ORD-03212,2024-04-13 21:35:40.988197,Electrónica,GBA Norte,OCA,3.42,1586.9,155.91,3,Cancelado,2,True,2024-04-15 21:35:40.988197,4,2,15
ORD-03213,2024-04-14 01:05:57.911582,Farmacia,Rosario,Rappi Envíos,4.21,1302.72,1348.43,2,Entregado,3,False,2024-04-17 01:05:57.911582,4,2,15
ORD-03214,2024-04-14 04:36:14.834966,Farmacia,GBA Sur,Rappi Envíos,0.57,527.32,2321.02,5,Entregado,5,True,2024-04-19 04:36:14.834966,4,2,15
ORD-03215,2024-04-14 08:06:31.758351,Farmacia,Rosario,Rappi Envíos,2.5,507.53,2179.32,2,Entregado,2,True,2024-04-16 08:06:31.758351,4,2,15
ORD-03216,2024-04-14 11:36:48.681736,Ferretería,Córdoba,Rappi Envíos,7.3,458.5,204.37,2,Entregado,2,True,2024-04-16 11:36:48.681736,4,2,15
ORD-03217,2024-04-14 15:07:05.605121,Electrónica,GBA Oeste,Correo Argentino,10.36,228.94,1394.46,2,Demorado,3,False,2024-04-17 15:07:05.605121,4,2,15
ORD-03218,2024-04-14 18:37:22.528505,Electrónica,GBA Sur,PickIt,3.2,5486.73,160.07,3,Cancelado,1,True,2024-04-15 18:37:22.528505,4,2,15
ORD-03219,2024-04-14 22:07:39.451890,Ferretería,GBA Sur,Andreani,12.34,888.57,2005.5,2,Entregado,2,True,2024-04-16 22:07:39.451890,4,2,15
ORD-03220,2024-04-15 01:37:56.375275,Alimentos,GBA Sur,Andreani,2.54,283.46,875.86,7,Devuelto,6,True,2024-04-21 01:37:56.375275,4,2,16
ORD-03221,2024-04-15 05:08:13.298659,Indumentaria,CABA,OCA,1.75,970.38,1949.14,2,Entregado,1,True,2024-04-16 05:08:13.298659,4,2,16
ORD-03222,2024-04-15 08:38:30.222044,Electrónica,GBA Oeste,Correo Argentino,2.41,1393.94,2370.26,5,Entregado,4,True,2024-04-19 08:38:30.222044,4,2,16
ORD-03223,2024-04-15 12:08:47.145429,Indumentaria,Rosario,Andreani,0.37,483.92,2443.8,1,Entregado,1,True,2024-04-16 12:08:47.145429,4,2,16
ORD-03224,2024-04-15 15:39:04.068813,Ferretería,GBA Sur,PickIt,1.54,761.53,2251.16,3,Entregado,2,True,2024-04-17 15:39:04.068813,4,2,16
ORD-03225,2024-04-15 19:09:20.992198,Alimentos,GBA Oeste,Rappi Envíos,1.84,4039.94,629.74,2,Entregado,1,True,2024-04-16 19:09:20.992198,4,2,16
ORD-03226,2024-04-15 22:39:37.915583,Alimentos,GBA Sur,OCA,5.66,341.1,607.31,7,Entregado,7,True,2024-04-22 22:39:37.915583,4,2,16
ORD-03227,2024-04-16 02:09:54.838967,Alimentos,Córdoba,PickIt,4.26,613.01,1620.58,1,Entregado,2,False,2024-04-18 02:09:54.838967,4,2,16
ORD-03228,2024-04-16 05:40:11.762352,Ferretería,Córdoba,Andreani,2.76,147.61,1428.53,5,Entregado,7,False,2024-04-23 05:40:11.762352,4,2,16
ORD-03229,2024-04-16 09:10:28.685737,Farmacia,Córdoba,Correo Argentino,1.28,6790.51,172.41,2,En tránsito,5,False,2024-04-21 09:10:28.685737,4,2,16
ORD-03230,2024-04-16 12:40:45.609121,Farmacia,GBA Norte,OCA,0.62,2117.85,1070.56,5,En tránsito,5,True,2024-04-21 12:40:45.609121,4,2,16
ORD-03231,2024-04-16 16:11:02.532506,Indumentaria,GBA Sur,Andreani,1.28,1043.6,2280.72,2,Entregado,1,True,2024-04-17 16:11:02.532506,4,2,16
ORD-03232,2024-04-16 19:41:19.455891,Farmacia,GBA Norte,OCA,3.42,534.82,2261.14,2,Entregado,3,False,2024-04-19 19:41:19.455891,4,2,16
ORD-03233,2024-04-16 23:11:36.379275,Farmacia,GBA Oeste,Andreani,0.92,508.77,629.18,3,Entregado,3,True,2024-04-19 23:11:36.379275,4,2,16
ORD-03234,2024-04-17 02:41:53.302660,Alimentos,GBA Norte,Rappi Envíos,1.67,837.92,1047.61,2,Entregado,1,True,2024-04-18 02:41:53.302660,4,2,16
ORD-03235,2024-04-17 06:12:10.226045,Alimentos,GBA Oeste,Correo Argentino,1.47,1801.09,1466.86,3,Entregado,3,True,2024-04-20 06:12:10.226045,4,2,16
ORD-03236,2024-04-17 09:42:27.149429,Indumentaria,GBA Oeste,Rappi Envíos,4.35,378.58,2154.04,2,Entregado,3,False,2024-04-20 09:42:27.149429,4,2,16
ORD-03237,2024-04-17 13:12:44.072814,Electrónica,GBA Oeste,Andreani,6.46,690.13,1400.19,5,Entregado,4,True,2024-04-21 13:12:44.072814,4,2,16
ORD-03238,2024-04-17 16:43:00.996199,Indumentaria,Rosario,PickIt,3.61,2584.43,2425.27,3,Entregado,3,True,2024-04-20 16:43:00.996199,4,2,16
ORD-03239,2024-04-17 20:13:17.919583,Indumentaria,GBA Norte,Rappi Envíos,1.25,5481.5,2027.77,2,Entregado,2,True,2024-04-19 20:13:17.919583,4,2,16
ORD-03240,2024-04-17 23:43:34.842968,Ferretería,Rosario,PickIt,1.7,1888.48,2389.77,5,Entregado,5,True,2024-04-22 23:43:34.842968,4,2,16
ORD-03241,2024-04-18 03:13:51.766353,Ferretería,GBA Sur,Andreani,0.46,565.54,1869.01,2,Entregado,1,True,2024-04-19 03:13:51.766353,4,2,16
ORD-03242,2024-04-18 06:44:08.689737,Indumentaria,GBA Norte,Correo Argentino,0.55,939.16,2212.42,3,Entregado,6,False,2024-04-24 06:44:08.689737,4,2,16
ORD-03243,2024-04-18 10:14:25.613122,Indumentaria,GBA Sur,PickIt,0.54,1656.21,2102.86,3,Entregado,2,True,2024-04-20 10:14:25.613122,4,2,16
ORD-03244,2024-04-18 13:44:42.536507,Indumentaria,GBA Sur,Andreani,0.42,819.36,746.52,7,Entregado,6,True,2024-04-24 13:44:42.536507,4,2,16
ORD-03245,2024-04-18 17:14:59.459891,Farmacia,GBA Oeste,PickIt,0.59,2234.64,689.41,2,Entregado,1,True,2024-04-19 17:14:59.459891,4,2,16
ORD-03246,2024-04-18 20:45:16.383276,Ferretería,GBA Norte,Rappi Envíos,0.68,528.45,2181.3,3,Entregado,3,True,2024-04-21 20:45:16.383276,4,2,16
ORD-03247,2024-04-19 00:15:33.306661,Indumentaria,GBA Sur,Andreani,0.36,5504.28,348.99,3,Entregado,3,True,2024-04-22 00:15:33.306661,4,2,16
ORD-03248,2024-04-19 03:45:50.230046,Alimentos,Córdoba,Rappi Envíos,3.07,1004.74,1110.12,3,Entregado,2,True,2024-04-21 03:45:50.230046,4,2,16
ORD-03249,2024-04-19 07:16:07.153430,Alimentos,GBA Sur,OCA,13.94,583.41,2078.55,3,Entregado,5,False,2024-04-24 07:16:07.153430,4,2,16
ORD-03250,2024-04-19 10:46:24.076815,Farmacia,Córdoba,Andreani,6.34,1981.49,2061.11,2,En tránsito,1,True,2024-04-20 10:46:24.076815,4,2,16
ORD-03251,2024-04-19 14:16:41.000200,Farmacia,GBA Norte,PickIt,0.14,411.93,476.14,3,Entregado,2,True,2024-04-21 14:16:41.000200,4,2,16
ORD-03252,2024-04-19 17:46:57.923584,Electrónica,Rosario,OCA,1.65,1271.46,1296.12,3,Entregado,5,False,2024-04-24 17:46:57.923584,4,2,16
ORD-03253,2024-04-19 21:17:14.846969,Electrónica,GBA Norte,Rappi Envíos,5.88,4453.31,1277.61,3,Entregado,4,False,2024-04-23 21:17:14.846969,4,2,16
ORD-03254,2024-04-20 00:47:31.770354,Electrónica,Rosario,Rappi Envíos,0.43,324.88,910.75,1,Cancelado,1,True,2024-04-21 00:47:31.770354,4,2,16
ORD-03255,2024-04-20 04:17:48.693738,Farmacia,Rosario,PickIt,5.64,3609.7,2305.38,2,Entregado,2,True,2024-04-22 04:17:48.693738,4,2,16
ORD-03256,2024-04-20 07:48:05.617123,Farmacia,GBA Norte,OCA,2.69,301.56,1684.83,3,Entregado,3,True,2024-04-23 07:48:05.617123,4,2,16
ORD-03257,2024-04-20 11:18:22.540508,Farmacia,GBA Sur,Correo Argentino,8.03,2491.09,2453.44,3,Entregado,3,True,2024-04-23 11:18:22.540508,4,2,16
ORD-03258,2024-04-20 14:48:39.463892,Alimentos,CABA,PickIt,6.26,425.54,306.9,1,Entregado,1,True,2024-04-21 14:48:39.463892,4,2,16
ORD-03259,2024-04-20 18:18:56.387277,Farmacia,GBA Sur,Rappi Envíos,3.39,3611.3,1076.72,3,Entregado,3,True,2024-04-23 18:18:56.387277,4,2,16
ORD-03260,2024-04-20 21:49:13.310662,Alimentos,GBA Sur,Andreani,3.22,616.41,2112.57,3,Entregado,4,False,2024-04-24 21:49:13.310662,4,2,16
ORD-03261,2024-04-21 01:19:30.234046,Electrónica,GBA Oeste,OCA,0.72,767.77,1143.31,1,Entregado,2,False,2024-04-23 01:19:30.234046,4,2,16
ORD-03262,2024-04-21 04:49:47.157431,Electrónica,GBA Oeste,Correo Argentino,0.37,429.04,765.41,5,Cancelado,3,True,2024-04-24 04:49:47.157431,4,2,16
ORD-03263,2024-04-21 08:20:04.080816,Electrónica,GBA Sur,Andreani,1.61,98.3,2494.85,7,Demorado,8,False,2024-04-29 08:20:04.080816,4,2,16
ORD-03264,2024-04-21 11:50:21.004200,Indumentaria,Córdoba,OCA,0.62,349.9,2201.84,1,Entregado,2,False,2024-04-23 11:50:21.004200,4,2,16
ORD-03265,2024-04-21 15:20:37.927585,Indumentaria,Rosario,PickIt,0.32,203.46,1434.21,2,Demorado,4,False,2024-04-25 15:20:37.927585,4,2,16
ORD-03266,2024-04-21 18:50:54.850970,Ferretería,GBA Oeste,PickIt,1.08,142.33,1470.02,3,Entregado,2,True,2024-04-23 18:50:54.850970,4,2,16
ORD-03267,2024-04-21 22:21:11.774354,Ferretería,GBA Sur,OCA,5.91,1471.36,166.13,2,En tránsito,3,False,2024-04-24 22:21:11.774354,4,2,16
ORD-03268,2024-04-22 01:51:28.697739,Ferretería,CABA,Correo Argentino,0.1,5038.52,2455.34,5,Entregado,2,True,2024-04-24 01:51:28.697739,4,2,17
ORD-03269,2024-04-22 05:21:45.621124,Indumentaria,Córdoba,OCA,1.04,6616.7,2044.79,2,Entregado,2,True,2024-04-24 05:21:45.621124,4,2,17
ORD-03270,2024-04-22 08:52:02.544508,Indumentaria,GBA Norte,Andreani,1.66,342.89,236.31,2,En tránsito,1,True,2024-04-23 08:52:02.544508,4,2,17
ORD-03271,2024-04-22 12:22:19.467893,Ferretería,GBA Sur,Andreani,2.14,982.48,564.38,1,Entregado,1,True,2024-04-23 12:22:19.467893,4,2,17
ORD-03272,2024-04-22 15:52:36.391278,Ferretería,GBA Sur,PickIt,0.6,3514.97,2079.42,2,Entregado,3,False,2024-04-25 15:52:36.391278,4,2,17
ORD-03273,2024-04-22 19:22:53.314662,Farmacia,Rosario,OCA,9.99,295.42,354.13,2,Entregado,1,True,2024-04-23 19:22:53.314662,4,2,17
ORD-03274,2024-04-22 22:53:10.238047,Ferretería,Córdoba,PickIt,2.59,3654.1,2363.2,2,Entregado,5,False,2024-04-27 22:53:10.238047,4,2,17
ORD-03275,2024-04-23 02:23:27.161432,Farmacia,GBA Oeste,Correo Argentino,2.22,3714.67,2499.74,2,Demorado,1,True,2024-04-24 02:23:27.161432,4,2,17
ORD-03276,2024-04-23 05:53:44.084816,Alimentos,GBA Oeste,Andreani,0.1,156.63,2233.12,3,Demorado,1,True,2024-04-24 05:53:44.084816,4,2,17
ORD-03277,2024-04-23 09:24:01.008201,Indumentaria,GBA Oeste,Rappi Envíos,1.99,103.95,1886.42,2,Entregado,3,False,2024-04-26 09:24:01.008201,4,2,17
ORD-03278,2024-04-23 12:54:17.931586,Ferretería,GBA Norte,Rappi Envíos,5.45,734.91,1295.11,5,Entregado,5,True,2024-04-28 12:54:17.931586,4,2,17
ORD-03279,2024-04-23 16:24:34.854970,Indumentaria,Córdoba,OCA,0.74,2801.96,343.71,2,Entregado,5,False,2024-04-28 16:24:34.854970,4,2,17
ORD-03280,2024-04-23 19:54:51.778355,Indumentaria,Córdoba,OCA,1.3,239.91,1866.55,2,Entregado,4,False,2024-04-27 19:54:51.778355,4,2,17
ORD-03281,2024-04-23 23:25:08.701740,Indumentaria,GBA Oeste,Rappi Envíos,0.1,142.84,1082.63,1,Demorado,1,True,2024-04-24 23:25:08.701740,4,2,17
ORD-03282,2024-04-24 02:55:25.625125,Alimentos,GBA Oeste,OCA,11.31,1169.54,1490.04,5,Entregado,4,True,2024-04-28 02:55:25.625125,4,2,17
ORD-03283,2024-04-24 06:25:42.548509,Electrónica,Rosario,Andreani,0.21,2064.74,839.47,3,Entregado,3,True,2024-04-27 06:25:42.548509,4,2,17
ORD-03284,2024-04-24 09:55:59.471894,Ferretería,CABA,Correo Argentino,6.85,555.47,719.07,2,Entregado,2,True,2024-04-26 09:55:59.471894,4,2,17
ORD-03285,2024-04-24 13:26:16.395279,Electrónica,CABA,Correo Argentino,1.13,602.78,912.1,2,Entregado,1,True,2024-04-25 13:26:16.395279,4,2,17
ORD-03286,2024-04-24 16:56:33.318663,Electrónica,GBA Sur,PickIt,2.66,2052.24,2062.5,7,Entregado,7,True,2024-05-01 16:56:33.318663,4,2,17
ORD-03287,2024-04-24 20:26:50.242048,Electrónica,GBA Sur,Andreani,3.41,459.47,1152.26,5,Entregado,4,True,2024-04-28 20:26:50.242048,4,2,17
ORD-03288,2024-04-24 23:57:07.165433,Indumentaria,Córdoba,OCA,0.46,495.29,882.51,2,Entregado,3,False,2024-04-27 23:57:07.165433,4,2,17
ORD-03289,2024-04-25 03:27:24.088817,Farmacia,Córdoba,OCA,1.76,1447.06,1167.48,3,Entregado,6,False,2024-05-01 03:27:24.088817,4,2,17
ORD-03290,2024-04-25 06:57:41.012202,Indumentaria,GBA Norte,PickIt,1.18,1618.08,225.88,3,Entregado,4,False,2024-04-29 06:57:41.012202,4,2,17
ORD-03291,2024-04-25 10:27:57.935587,Indumentaria,GBA Norte,PickIt,0.17,876.62,2242.92,1,Entregado,1,True,2024-04-26 10:27:57.935587,4,2,17
ORD-03292,2024-04-25 13:58:14.858971,Electrónica,CABA,OCA,5.37,4839.1,1446.64,5,Entregado,5,True,2024-04-30 13:58:14.858971,4,2,17
ORD-03293,2024-04-25 17:28:31.782356,Indumentaria,GBA Sur,OCA,0.14,2321.05,396.34,5,Entregado,5,True,2024-04-30 17:28:31.782356,4,2,17
ORD-03294,2024-04-25 20:58:48.705741,Electrónica,CABA,Andreani,3.18,772.06,827.76,3,Entregado,3,True,2024-04-28 20:58:48.705741,4,2,17
ORD-03295,2024-04-26 00:29:05.629125,Farmacia,CABA,PickIt,1.13,301.66,2461.35,5,Entregado,5,True,2024-05-01 00:29:05.629125,4,2,17
ORD-03296,2024-04-26 03:59:22.552510,Ferretería,GBA Sur,Andreani,0.64,2955.5,1543.68,3,Entregado,4,False,2024-04-30 03:59:22.552510,4,2,17
ORD-03297,2024-04-26 07:29:39.475895,Electrónica,GBA Norte,OCA,3.3,3060.94,834.8,1,Entregado,2,False,2024-04-28 07:29:39.475895,4,2,17
ORD-03298,2024-04-26 10:59:56.399279,Farmacia,Rosario,Rappi Envíos,2.56,993.24,1151.91,2,Entregado,3,False,2024-04-29 10:59:56.399279,4,2,17
ORD-03299,2024-04-26 14:30:13.322664,Ferretería,Rosario,Rappi Envíos,1.14,1446.47,757.42,3,Entregado,1,True,2024-04-27 14:30:13.322664,4,2,17
ORD-03300,2024-04-26 18:00:30.246049,Alimentos,Rosario,OCA,2.16,2211.1,224.74,2,Entregado,3,False,2024-04-29 18:00:30.246049,4,2,17
ORD-03301,2024-04-26 21:30:47.169433,Electrónica,GBA Sur,PickIt,0.85,5448.54,2128.77,3,Devuelto,3,True,2024-04-29 21:30:47.169433,4,2,17
ORD-03302,2024-04-27 01:01:04.092818,Electrónica,GBA Oeste,Rappi Envíos,5.98,2663.14,837.32,2,Demorado,3,False,2024-04-30 01:01:04.092818,4,2,17
ORD-03303,2024-04-27 04:31:21.016203,Alimentos,GBA Oeste,PickIt,1.13,1711.32,2120.27,2,Demorado,1,True,2024-04-28 04:31:21.016203,4,2,17
ORD-03304,2024-04-27 08:01:37.939587,Alimentos,GBA Oeste,Rappi Envíos,0.84,2778.73,1274.61,5,En tránsito,6,False,2024-05-03 08:01:37.939587,4,2,17
ORD-03305,2024-04-27 11:31:54.862972,Electrónica,Córdoba,PickIt,4.18,3467.27,579.8,7,Entregado,8,False,2024-05-05 11:31:54.862972,4,2,17
ORD-03306,2024-04-27 15:02:11.786357,Alimentos,GBA Norte,Rappi Envíos,0.1,1437.58,2034.39,3,Demorado,1,True,2024-04-28 15:02:11.786357,4,2,17
ORD-03307,2024-04-27 18:32:28.709741,Indumentaria,GBA Norte,PickIt,0.94,2744.98,1036.21,3,Entregado,1,True,2024-04-28 18:32:28.709741,4,2,17
ORD-03308,2024-04-27 22:02:45.633126,Ferretería,Córdoba,Andreani,1.41,557.63,1813.16,5,Entregado,7,False,2024-05-04 22:02:45.633126,4,2,17
ORD-03309,2024-04-28 01:33:02.556511,Ferretería,CABA,PickIt,6.42,3087.96,2117.49,3,Entregado,1,True,2024-04-29 01:33:02.556511,4,2,17
ORD-03310,2024-04-28 05:03:19.479895,Ferretería,Rosario,Andreani,9.01,562.28,2413.02,2,Entregado,1,True,2024-04-29 05:03:19.479895,4,2,17
ORD-03311,2024-04-28 08:33:36.403280,Indumentaria,GBA Oeste,Andreani,3.78,400.08,351.66,3,En tránsito,2,True,2024-04-30 08:33:36.403280,4,2,17
