order_id,fecha_pedido,fecha_entrega,mes,trimestre,semana_año,producto_categoria,zona_destino,carrier,estado,peso_kg,valor_mercaderia,costo_envio,costo_por_kg,costo_pct_valor,dias_prometidos,dias_reales,demora_dias,entrega_a_tiempo,es_devolucion
ORD-02059,2023-10-28 12:40:28.325665,2023-11-02 12:40:28.325665,10,4,2023-W43,Ferretería,Córdoba,PickIt,Entregado,8.34,988.3,1957.74,234.74,198.09,7,5,-2,True,False
ORD-02060,2023-10-28 16:10:45.249049,2023-10-29 16:10:45.249049,10,4,2023-W43,Farmacia,CABA,PickIt,Entregado,3.86,8630.21,523.43,135.6,6.07,3,1,-2,True,False
ORD-02061,2023-10-28 19:41:02.172434,2023-10-29 19:41:02.172434,10,4,2023-W43,Farmacia,GBA Oeste,OCA,Demorado,2.4,1063.58,1797.79,749.08,169.03,1,1,0,True,False
ORD-02062,2023-10-28 23:11:19.095819,2023-10-29 23:11:19.095819,10,4,2023-W43,Farmacia,GBA Sur,Correo Argentino,Demorado,4.41,4972.6,1914.04,434.02,38.49,1,1,0,True,False
ORD-02063,2023-10-29 02:41:36.019203,2023-11-03 02:41:36.019203,10,4,2023-W43,Electrónica,Rosario,Rappi Envíos,Cancelado,1.39,617.37,1191.04,856.86,192.92,5,5,0,True,False
ORD-02064,2023-10-29 06:11:52.942588,2023-10-31 06:11:52.942588,10,4,2023-W43,Indumentaria,Córdoba,Correo Argentino,Devuelto,3.93,2245.3,2015.01,512.73,89.74,3,2,-1,True,True
ORD-02065,2023-10-29 09:42:09.865973,2023-11-06 09:42:09.865973,10,4,2023-W43,Electrónica,GBA Norte,Rappi Envíos,Entregado,1.59,7318.65,1459.19,917.73,19.94,7,8,1,False,False
ORD-02066,2023-10-29 13:12:26.789357,2023-11-01 13:12:26.789357,10,4,2023-W43,Ferretería,GBA Norte,Rappi Envíos,Entregado,0.98,469.67,2350.24,2398.2,500.4,3,3,0,True,False
ORD-02067,2023-10-29 16:42:43.712742,2023-10-30 16:42:43.712742,10,4,2023-W43,Electrónica,CABA,PickIt,Entregado,2.82,1792.31,414.3,146.91,23.12,1,1,0,True,False
ORD-02068,2023-10-29 20:13:00.636127,2023-11-02 20:13:00.636127,10,4,2023-W43,Ferretería,GBA Sur,Andreani,Entregado,3.48,541.11,457.43,131.45,84.54,3,4,1,False,False
ORD-02069,2023-10-29 23:43:17.559511,2023-11-02 23:43:17.559511,10,4,2023-W43,Ferretería,GBA Oeste,PickIt,Entregado,1.84,1685.24,2129.7,1157.45,126.37,3,4,1,False,False
ORD-02070,2023-10-30 03:13:34.482896,2023-11-01 03:13:34.482896,10,4,2023-W44,Alimentos,GBA Norte,OCA,Demorado,2.5,7288.03,2129.55,851.82,29.22,3,2,-1,True,False
ORD-02071,2023-10-30 06:43:51.406281,2023-11-06 06:43:51.406281,10,4,2023-W44,Farmacia,CABA,Rappi Envíos,Entregado,3.55,431.2,1257.38,354.19,291.6,7,7,0,True,False
ORD-02072,2023-10-30 10:14:08.329665,2023-11-05 10:14:08.329665,10,4,2023-W44,Ferretería,Rosario,Andreani,En tránsito,4.38,1281.78,2415.31,551.44,188.43,3,6,3,False,False
ORD-02073,2023-10-30 13:44:25.253050,2023-11-02 13:44:25.253050,10,4,2023-W44,Alimentos,GBA Sur,Rappi Envíos,Entregado,6.78,476.05,1746.56,257.6,366.89,3,3,0,True,False
ORD-02074,2023-10-30 17:14:42.176435,2023-11-03 17:14:42.176435,10,4,2023-W44,Farmacia,GBA Sur,Rappi Envíos,Entregado,1.31,963.64,2459.71,1877.64,255.25,2,4,2,False,False
ORD-02075,2023-10-30 20:44:59.099819,2023-11-03 20:44:59.099819,10,4,2023-W44,Ferretería,CABA,PickIt,En tránsito,9.08,2041.06,1401.13,154.31,68.65,2,4,2,False,False
ORD-02076,2023-10-31 00:15:16.023204,2023-11-03 00:15:16.023204,10,4,2023-W44,Ferretería,CABA,Andreani,Demorado,3.04,813.9,623.79,205.19,76.64,3,3,0,True,False
ORD-02077,2023-10-31 03:45:32.946589,2023-11-01 03:45:32.946589,10,4,2023-W44,Electrónica,GBA Oeste,Andreani,En tránsito,4.65,5291.8,1194.32,256.84,22.57,3,1,-2,True,False
ORD-02078,2023-10-31 07:15:49.869973,2023-11-01 07:15:49.869973,10,4,2023-W44,Electrónica,CABA,Rappi Envíos,En tránsito,3.61,1778.18,2454.14,679.82,138.01,1,1,0,True,False
ORD-02079,2023-10-31 10:46:06.793358,2023-11-02 10:46:06.793358,10,4,2023-W44,Farmacia,GBA Oeste,Andreani,Entregado,0.69,291.95,1020.47,1478.94,349.54,2,2,0,True,False
ORD-02080,2023-10-31 14:16:23.716743,2023-11-03 14:16:23.716743,10,4,2023-W44,Ferretería,GBA Oeste,Andreani,Devuelto,0.22,1509.89,2398.99,10904.5,158.89,3,3,0,True,True
ORD-02081,2023-10-31 17:46:40.640128,2023-11-06 17:46:40.640128,10,4,2023-W44,Indumentaria,Córdoba,PickIt,Entregado,3.89,4727.34,2023.0,520.05,42.79,5,6,1,False,False
ORD-02082,2023-10-31 21:16:57.563512,2023-11-04 21:16:57.563512,10,4,2023-W44,Electrónica,GBA Sur,Correo Argentino,Demorado,2.15,1886.38,1188.95,553.0,63.03,2,4,2,False,False
ORD-02083,2023-11-01 00:47:14.486897,2023-11-03 00:47:14.486897,11,4,2023-W44,Farmacia,Rosario,OCA,Demorado,3.63,1423.34,1423.4,392.12,100.0,3,2,-1,True,False
ORD-02084,2023-11-01 04:17:31.410282,2023-11-03 04:17:31.410282,11,4,2023-W44,Ferretería,GBA Sur,Correo Argentino,Entregado,1.94,814.41,1577.48,813.13,193.7,2,2,0,True,False
ORD-02085,2023-11-01 07:47:48.333666,2023-11-05 07:47:48.333666,11,4,2023-W44,Ferretería,GBA Sur,Andreani,Devuelto,1.12,995.23,1714.55,1530.85,172.28,3,4,1,False,True
ORD-02086,2023-11-01 11:18:05.257051,2023-11-04 11:18:05.257051,11,4,2023-W44,Indumentaria,Córdoba,Rappi Envíos,Cancelado,1.01,1108.59,330.24,326.97,29.79,3,3,0,True,False
ORD-02087,2023-11-01 14:48:22.180436,2023-11-02 14:48:22.180436,11,4,2023-W44,Farmacia,GBA Oeste,OCA,Entregado,3.93,95.02,2343.93,596.42,2466.78,2,1,-1,True,False
ORD-02088,2023-11-01 18:18:39.103820,2023-11-04 18:18:39.103820,11,4,2023-W44,Ferretería,GBA Oeste,OCA,En tránsito,0.97,1743.58,1552.95,1600.98,89.07,3,3,0,True,False
ORD-02089,2023-11-01 21:48:56.027205,2023-11-02 21:48:56.027205,11,4,2023-W44,Electrónica,CABA,Rappi Envíos,Devuelto,3.76,2971.13,2338.2,621.86,78.7,2,1,-1,True,True
ORD-02090,2023-11-02 01:19:12.950590,2023-11-04 01:19:12.950590,11,4,2023-W44,Indumentaria,Córdoba,OCA,Entregado,1.45,519.09,1634.96,1127.56,314.97,2,2,0,True,False
ORD-02091,2023-11-02 04:49:29.873974,2023-11-05 04:49:29.873974,11,4,2023-W44,Farmacia,CABA,Rappi Envíos,Devuelto,4.42,1383.65,1162.89,263.1,84.05,3,3,0,True,True
ORD-02092,2023-11-02 08:19:46.797359,2023-11-06 08:19:46.797359,11,4,2023-W44,Indumentaria,Córdoba,OCA,Entregado,0.46,1561.83,1482.28,3222.35,94.91,3,4,1,False,False
ORD-02093,2023-11-02 11:50:03.720744,2023-11-08 11:50:03.720744,11,4,2023-W44,Electrónica,CABA,Correo Argentino,En tránsito,0.69,2465.86,2099.33,3042.51,85.14,5,6,1,False,False
ORD-02094,2023-11-02 15:20:20.644128,2023-11-04 15:20:20.644128,11,4,2023-W44,Farmacia,GBA Norte,OCA,Entregado,3.47,1110.25,916.4,264.09,82.54,1,2,1,False,False
ORD-02095,2023-11-02 18:50:37.567513,2023-11-07 18:50:37.567513,11,4,2023-W44,Indumentaria,GBA Sur,PickIt,Entregado,2.46,1881.15,2397.68,974.67,127.46,5,5,0,True,False
ORD-02096,2023-11-02 22:20:54.490898,2023-11-03 22:20:54.490898,11,4,2023-W44,Alimentos,GBA Sur,Rappi Envíos,Demorado,0.68,343.23,1244.99,1830.87,362.73,2,1,-1,True,False
ORD-02097,2023-11-03 01:51:11.414282,2023-11-06 01:51:11.414282,11,4,2023-W44,Electrónica,Rosario,OCA,Entregado,6.99,397.72,2397.16,342.94,602.73,2,3,1,False,False
ORD-02098,2023-11-03 05:21:28.337667,2023-11-05 05:21:28.337667,11,4,2023-W44,Electrónica,GBA Oeste,Rappi Envíos,Entregado,0.97,1687.74,2219.78,2288.43,131.52,3,2,-1,True,False
ORD-02099,2023-11-03 08:51:45.261052,2023-11-06 08:51:45.261052,11,4,2023-W44,Electrónica,Rosario,PickIt,Entregado,1.64,871.67,1954.01,1191.47,224.17,3,3,0,True,False
ORD-02100,2023-11-03 12:22:02.184436,2023-11-09 12:22:02.184436,11,4,2023-W44,Alimentos,GBA Norte,OCA,Entregado,0.68,225.72,1248.48,1836.0,553.11,7,6,-1,True,False
ORD-02101,2023-11-03 15:52:19.107821,2023-11-08 15:52:19.107821,11,4,2023-W44,Alimentos,Rosario,OCA,Entregado,1.47,1552.31,1529.32,1040.35,98.52,3,5,2,False,False
ORD-02102,2023-11-03 19:22:36.031206,2023-11-04 19:22:36.031206,11,4,2023-W44,Ferretería,GBA Sur,PickIt,Entregado,2.03,306.51,2119.37,1044.02,691.45,2,1,-1,True,False
ORD-02103,2023-11-03 22:52:52.954590,2023-11-11 22:52:52.954590,11,4,2023-W44,Indumentaria,GBA Oeste,PickIt,Entregado,1.05,16360.26,1428.53,1360.5,8.73,7,8,1,False,False
ORD-02104,2023-11-04 02:23:09.877975,2023-11-06 02:23:09.877975,11,4,2023-W44,Ferretería,GBA Norte,PickIt,Entregado,4.4,124.45,1884.75,428.35,1514.46,2,2,0,True,False
ORD-02105,2023-11-04 05:53:26.801360,2023-11-07 05:53:26.801360,11,4,2023-W44,Indumentaria,GBA Sur,Rappi Envíos,Entregado,1.5,1155.95,2008.05,1338.7,173.71,2,3,1,False,False
ORD-02106,2023-11-04 09:23:43.724744,2023-11-05 09:23:43.724744,11,4,2023-W44,Alimentos,CABA,PickIt,Entregado,3.92,359.19,1355.77,345.86,377.45,3,1,-2,True,False
ORD-02107,2023-11-04 12:54:00.648129,2023-11-12 12:54:00.648129,11,4,2023-W44,Alimentos,Córdoba,Rappi Envíos,Entregado,0.7,2740.43,1410.18,2014.54,51.46,7,8,1,False,False
ORD-02108,2023-11-04 16:24:17.571514,2023-11-08 16:24:17.571514,11,4,2023-W44,Ferretería,GBA Norte,Correo Argentino,Entregado,1.42,732.98,614.91,433.04,83.89,5,4,-1,True,False
ORD-02109,2023-11-04 19:54:34.494898,2023-11-07 19:54:34.494898,11,4,2023-W44,Farmacia,GBA Oeste,OCA,Entregado,0.1,3019.46,725.14,7251.4,24.02,3,3,0,True,False
ORD-02110,2023-11-04 23:24:51.418283,2023-11-10 23:24:51.418283,11,4,2023-W44,Ferretería,Rosario,OCA,En tránsito,4.26,2362.17,2276.62,534.42,96.38,5,6,1,False,False
ORD-02111,2023-11-05 02:55:08.341668,2023-11-08 02:55:08.341668,11,4,2023-W44,Indumentaria,Rosario,Andreani,Entregado,2.95,377.0,2124.77,720.26,563.6,3,3,0,True,False
ORD-02112,2023-11-05 06:25:25.265053,2023-11-10 06:25:25.265053,11,4,2023-W44,Ferretería,GBA Norte,Correo Argentino,Entregado,5.11,529.89,173.79,34.01,32.8,5,5,0,True,False
ORD-02113,2023-11-05 09:55:42.188437,2023-11-09 09:55:42.188437,11,4,2023-W44,Electrónica,GBA Oeste,PickIt,Entregado,1.82,777.03,2193.06,1204.98,282.24,2,4,2,False,False
ORD-02114,2023-11-05 13:25:59.111822,2023-11-09 13:25:59.111822,11,4,2023-W44,Indumentaria,GBA Norte,PickIt,Entregado,4.82,1025.02,209.3,43.42,20.42,2,4,2,False,False
ORD-02115,2023-11-05 16:56:16.035207,2023-11-08 16:56:16.035207,11,4,2023-W44,Indumentaria,GBA Oeste,Correo Argentino,En tránsito,3.13,901.04,1226.96,392.0,136.17,3,3,0,True,False
ORD-02116,2023-11-05 20:26:32.958591,2023-11-13 20:26:32.958591,11,4,2023-W44,Farmacia,Rosario,PickIt,Entregado,0.1,2271.31,308.47,3084.7,13.58,5,8,3,False,False
ORD-02117,2023-11-05 23:56:49.881976,2023-11-08 23:56:49.881976,11,4,2023-W44,Alimentos,GBA Sur,Andreani,Entregado,0.88,1385.69,2426.73,2757.65,175.13,5,3,-2,True,False
ORD-02118,2023-11-06 03:27:06.805361,2023-11-10 03:27:06.805361,11,4,2023-W45,Indumentaria,CABA,Rappi Envíos,Entregado,2.04,594.28,2434.95,1193.6,409.73,3,4,1,False,False
ORD-02119,2023-11-06 06:57:23.728745,2023-11-07 06:57:23.728745,11,4,2023-W45,Alimentos,GBA Sur,OCA,Cancelado,2.89,440.34,1585.55,548.63,360.07,1,1,0,True,False
ORD-02120,2023-11-06 10:27:40.652130,2023-11-07 10:27:40.652130,11,4,2023-W45,Ferretería,CABA,Correo Argentino,Entregado,0.2,484.98,1071.68,5358.4,220.97,2,1,-1,True,False
ORD-02121,2023-11-06 13:57:57.575515,2023-11-12 13:57:57.575515,11,4,2023-W45,Electrónica,Rosario,OCA,Entregado,3.66,1525.37,1353.18,369.72,88.71,5,6,1,False,False
ORD-02122,2023-11-06 17:28:14.498899,2023-11-08 17:28:14.498899,11,4,2023-W45,Farmacia,GBA Sur,Rappi Envíos,Demorado,2.35,904.09,1941.4,826.13,214.74,2,2,0,True,False
ORD-02123,2023-11-06 20:58:31.422284,2023-11-10 20:58:31.422284,11,4,2023-W45,Alimentos,GBA Sur,Correo Argentino,Entregado,2.24,8780.73,674.5,301.12,7.68,5,4,-1,True,False
ORD-02124,2023-11-07 00:28:48.345669,2023-11-10 00:28:48.345669,11,4,2023-W45,Indumentaria,GBA Norte,Rappi Envíos,En tránsito,1.04,1096.37,1188.05,1142.36,108.36,2,3,1,False,False
ORD-02125,2023-11-07 03:59:05.269053,2023-11-11 03:59:05.269053,11,4,2023-W45,Alimentos,Córdoba,PickIt,Entregado,2.71,1324.42,1882.58,694.68,142.14,3,4,1,False,False
ORD-02126,2023-11-07 07:29:22.192438,2023-11-09 07:29:22.192438,11,4,2023-W45,Indumentaria,Rosario,PickIt,Entregado,0.1,181.08,1079.17,10791.7,595.96,3,2,-1,True,False
ORD-02127,2023-11-07 10:59:39.115823,2023-11-13 10:59:39.115823,11,4,2023-W45,Alimentos,GBA Oeste,PickIt,Entregado,0.2,287.71,225.19,1125.95,78.27,5,6,1,False,False
ORD-02128,2023-11-07 14:29:56.039207,2023-11-08 14:29:56.039207,11,4,2023-W45,Indumentaria,Rosario,Rappi Envíos,Entregado,3.97,357.31,1342.38,338.13,375.69,3,1,-2,True,False
ORD-02129,2023-11-07 18:00:12.962592,2023-11-12 18:00:12.962592,11,4,2023-W45,Ferretería,GBA Oeste,Rappi Envíos,Entregado,1.17,643.53,1882.92,1609.33,292.59,3,5,2,False,False
ORD-02130,2023-11-07 21:30:29.885977,2023-11-11 21:30:29.885977,11,4,2023-W45,Indumentaria,GBA Oeste,Rappi Envíos,Devuelto,1.28,249.08,2445.52,1910.56,981.82,3,4,1,False,True
ORD-02131,2023-11-08 01:00:46.809361,2023-11-12 01:00:46.809361,11,4,2023-W45,Indumentaria,CABA,OCA,Entregado,0.7,345.53,237.06,338.66,68.61,7,4,-3,True,False
ORD-02132,2023-11-08 04:31:03.732746,2023-11-13 04:31:03.732746,11,4,2023-W45,Electrónica,GBA Oeste,Rappi Envíos,Entregado,1.77,2132.26,1418.81,801.59,66.54,3,5,2,False,False
ORD-02133,2023-11-08 08:01:20.656131,2023-11-10 08:01:20.656131,11,4,2023-W45,Indumentaria,GBA Oeste,PickIt,Entregado,0.16,464.12,1207.36,7546.0,260.14,2,2,0,True,False
ORD-02134,2023-11-08 11:31:37.579515,2023-11-09 11:31:37.579515,11,4,2023-W45,Electrónica,GBA Norte,Andreani,Devuelto,1.07,1052.57,719.75,672.66,68.38,3,1,-2,True,True
ORD-02135,2023-11-08 15:01:54.502900,2023-11-09 15:01:54.502900,11,4,2023-W45,Farmacia,GBA Sur,Rappi Envíos,Cancelado,2.25,1982.55,1648.74,732.77,83.16,3,1,-2,True,False
ORD-02136,2023-11-08 18:32:11.426285,2023-11-14 18:32:11.426285,11,4,2023-W45,Electrónica,Rosario,Andreani,Entregado,1.88,2826.01,534.51,284.31,18.91,5,6,1,False,False
ORD-02137,2023-11-08 22:02:28.349669,2023-11-09 22:02:28.349669,11,4,2023-W45,Ferretería,Rosario,PickIt,Entregado,24.05,1469.27,817.08,33.97,55.61,2,1,-1,True,False
ORD-02138,2023-11-09 01:32:45.273054,2023-11-10 01:32:45.273054,11,4,2023-W45,Electrónica,GBA Oeste,Rappi Envíos,En tránsito,1.48,1560.47,1987.13,1342.66,127.34,2,1,-1,True,False
ORD-02139,2023-11-09 05:03:02.196439,2023-11-17 05:03:02.196439,11,4,2023-W45,Farmacia,Córdoba,OCA,Entregado,1.47,2913.99,1231.97,838.07,42.28,7,8,1,False,False
ORD-02140,2023-11-09 08:33:19.119823,2023-11-17 08:33:19.119823,11,4,2023-W45,Ferretería,Rosario,OCA,Entregado,2.1,1659.49,2485.13,1183.4,149.75,7,8,1,False,False
ORD-02141,2023-11-09 12:03:36.043208,2023-11-12 12:03:36.043208,11,4,2023-W45,Alimentos,GBA Oeste,Andreani,Demorado,0.63,3088.45,1058.18,1679.65,34.26,3,3,0,True,False
ORD-02142,2023-11-09 15:33:52.966593,2023-11-10 15:33:52.966593,11,4,2023-W45,Alimentos,CABA,OCA,Entregado,6.27,128.59,1238.66,197.55,963.26,1,1,0,True,False
ORD-02143,2023-11-09 19:04:09.889977,2023-11-10 19:04:09.889977,11,4,2023-W45,Electrónica,CABA,OCA,En tránsito,2.55,1008.6,855.61,335.53,84.83,2,1,-1,True,False
ORD-02144,2023-11-09 22:34:26.813362,2023-11-10 22:34:26.813362,11,4,2023-W45,Electrónica,CABA,OCA,Entregado,0.64,1159.43,705.29,1102.02,60.83,2,1,-1,True,False
ORD-02145,2023-11-10 02:04:43.736747,2023-11-13 02:04:43.736747,11,4,2023-W45,Farmacia,GBA Oeste,PickIt,Entregado,4.73,974.69,2317.36,489.93,237.75,3,3,0,True,False
ORD-02146,2023-11-10 05:35:00.660132,2023-11-12 05:35:00.660132,11,4,2023-W45,Farmacia,GBA Norte,OCA,Entregado,0.1,1240.41,1909.74,19097.4,153.96,2,2,0,True,False
ORD-02147,2023-11-10 09:05:17.583516,2023-11-16 09:05:17.583516,11,4,2023-W45,Indumentaria,Córdoba,Correo Argentino,Entregado,12.15,729.0,933.5,76.83,128.05,5,6,1,False,False
ORD-02148,2023-11-10 12:35:34.506901,2023-11-11 12:35:34.506901,11,4,2023-W45,Farmacia,GBA Oeste,Rappi Envíos,Entregado,6.01,2413.85,1795.37,298.73,74.38,1,1,0,True,False
ORD-02149,2023-11-10 16:05:51.430286,2023-11-13 16:05:51.430286,11,4,2023-W45,Indumentaria,GBA Norte,OCA,Entregado,2.6,641.9,2419.59,930.61,376.94,3,3,0,True,False
ORD-02150,2023-11-10 19:36:08.353670,2023-11-14 19:36:08.353670,11,4,2023-W45,Ferretería,GBA Norte,OCA,En tránsito,0.35,882.06,324.01,925.74,36.73,3,4,1,False,False
ORD-02151,2023-11-10 23:06:25.277055,2023-11-14 23:06:25.277055,11,4,2023-W45,Electrónica,Rosario,OCA,Entregado,0.73,4647.28,771.59,1056.97,16.6,3,4,1,False,False
ORD-02152,2023-11-11 02:36:42.200440,2023-11-15 02:36:42.200440,11,4,2023-W45,Ferretería,GBA Oeste,Correo Argentino,Entregado,0.98,4041.77,621.36,634.04,15.37,3,4,1,False,False
ORD-02153,2023-11-11 06:06:59.123824,2023-11-13 06:06:59.123824,11,4,2023-W45,Farmacia,GBA Oeste,OCA,Entregado,0.83,1283.87,2193.99,2643.36,170.89,3,2,-1,True,False
ORD-02154,2023-11-11 09:37:16.047209,2023-11-15 09:37:16.047209,11,4,2023-W45,Ferretería,GBA Norte,OCA,Entregado,2.06,580.05,571.1,277.23,98.46,5,4,-1,True,False
ORD-02155,2023-11-11 13:07:32.970594,2023-11-18 13:07:32.970594,11,4,2023-W45,Ferretería,GBA Norte,Rappi Envíos,Entregado,8.68,213.95,873.98,100.69,408.5,5,7,2,False,False
ORD-02156,2023-11-11 16:37:49.893978,2023-11-12 16:37:49.893978,11,4,2023-W45,Ferretería,GBA Norte,Correo Argentino,Entregado,1.76,961.65,1428.07,811.4,148.5,1,1,0,True,False
ORD-02157,2023-11-11 20:08:06.817363,2023-11-12 20:08:06.817363,11,4,2023-W45,Farmacia,Rosario,Correo Argentino,En tránsito,3.25,1822.89,1609.57,495.25,88.3,1,1,0,True,False
ORD-02158,2023-11-11 23:38:23.740748,2023-11-15 23:38:23.740748,11,4,2023-W45,Ferretería,GBA Oeste,OCA,Entregado,3.5,533.17,2049.23,585.49,384.35,5,4,-1,True,False
ORD-02159,2023-11-12 03:08:40.664132,2023-11-18 03:08:40.664132,11,4,2023-W45,Indumentaria,GBA Norte,Correo Argentino,En tránsito,6.16,1103.15,1107.21,179.74,100.37,3,6,3,False,False
ORD-02160,2023-11-12 06:38:57.587517,2023-11-16 06:38:57.587517,11,4,2023-W45,Farmacia,CABA,Andreani,Entregado,0.1,773.99,1405.48,14054.8,181.59,7,4,-3,True,False
ORD-02161,2023-11-12 10:09:14.510902,2023-11-16 10:09:14.510902,11,4,2023-W45,Ferretería,GBA Oeste,Correo Argentino,Entregado,1.55,195.94,2418.84,1560.54,1234.48,3,4,1,False,False
ORD-02162,2023-11-12 13:39:31.434286,2023-11-13 13:39:31.434286,11,4,2023-W45,Farmacia,Rosario,Correo Argentino,Entregado,4.61,1232.95,848.8,184.12,68.84,2,1,-1,True,False
ORD-02163,2023-11-12 17:09:48.357671,2023-11-14 17:09:48.357671,11,4,2023-W45,Alimentos,CABA,Correo Argentino,Entregado,5.06,1694.41,733.02,144.87,43.26,3,2,-1,True,False
ORD-02164,2023-11-12 20:40:05.281056,2023-11-16 20:40:05.281056,11,4,2023-W45,Indumentaria,GBA Sur,PickIt,En tránsito,7.87,1286.16,1819.91,231.25,141.5,3,4,1,False,False
ORD-02165,2023-11-13 00:10:22.204440,2023-11-19 00:10:22.204440,11,4,2023-W46,Ferretería,GBA Oeste,PickIt,En tránsito,3.64,5499.97,1962.17,539.06,35.68,3,6,3,False,False
ORD-02166,2023-11-13 03:40:39.127825,2023-11-18 03:40:39.127825,11,4,2023-W46,Alimentos,GBA Sur,PickIt,Entregado,0.84,794.83,1124.73,1338.96,141.51,5,5,0,True,False
ORD-02167,2023-11-13 07:10:56.051210,2023-11-15 07:10:56.051210,11,4,2023-W46,Alimentos,GBA Norte,Correo Argentino,Demorado,2.11,734.13,650.5,308.29,88.61,3,2,-1,True,False
ORD-02168,2023-11-13 10:41:12.974594,2023-11-16 10:41:12.974594,11,4,2023-W46,Farmacia,Rosario,Andreani,En tránsito,0.1,9570.69,1980.47,19804.7,20.69,2,3,1,False,False
ORD-02169,2023-11-13 14:11:29.897979,2023-11-20 14:11:29.897979,11,4,2023-W46,Alimentos,GBA Norte,Correo Argentino,Entregado,3.12,314.59,1725.66,553.1,548.54,5,7,2,False,False
ORD-02170,2023-11-13 17:41:46.821364,2023-11-17 17:41:46.821364,11,4,2023-W46,Indumentaria,Rosario,OCA,Entregado,2.42,590.03,2209.14,912.87,374.41,3,4,1,False,False
ORD-02171,2023-11-13 21:12:03.744748,2023-11-17 21:12:03.744748,11,4,2023-W46,Indumentaria,Córdoba,Andreani,Entregado,3.3,1573.38,2134.17,646.72,135.64,3,4,1,False,False
ORD-02172,2023-11-14 00:42:20.668133,2023-11-16 00:42:20.668133,11,4,2023-W46,Electrónica,GBA Norte,PickIt,Entregado,7.98,3378.78,632.21,79.22,18.71,3,2,-1,True,False
ORD-02173,2023-11-14 04:12:37.591518,2023-11-18 04:12:37.591518,11,4,2023-W46,Indumentaria,GBA Sur,Rappi Envíos,Entregado,3.49,2792.9,2106.0,603.44,75.41,3,4,1,False,False
ORD-02174,2023-11-14 07:42:54.514902,2023-11-15 07:42:54.514902,11,4,2023-W46,Alimentos,Rosario,Andreani,Entregado,1.16,387.66,561.66,484.19,144.88,3,1,-2,True,False
ORD-02175,2023-11-14 11:13:11.438287,2023-11-19 11:13:11.438287,11,4,2023-W46,Indumentaria,GBA Norte,PickIt,Entregado,0.66,5583.91,2179.7,3302.58,39.04,3,5,2,False,False
ORD-02176,2023-11-14 14:43:28.361672,2023-11-21 14:43:28.361672,11,4,2023-W46,Farmacia,GBA Oeste,Andreani,Entregado,5.79,1744.22,1960.25,338.56,112.39,5,7,2,False,False
ORD-02177,2023-11-14 18:13:45.285057,2023-11-20 18:13:45.285057,11,4,2023-W46,Electrónica,Rosario,Andreani,Entregado,0.65,483.3,1489.17,2291.03,308.13,2,6,4,False,False
ORD-02178,2023-11-14 21:44:02.208441,2023-11-19 21:44:02.208441,11,4,2023-W46,Alimentos,Rosario,Correo Argentino,Entregado,0.53,525.74,1659.22,3130.6,315.6,3,5,2,False,False
ORD-02179,2023-11-15 01:14:19.131826,2023-11-17 01:14:19.131826,11,4,2023-W46,Electrónica,GBA Norte,OCA,Entregado,0.69,1177.97,394.59,571.87,33.5,3,2,-1,True,False
ORD-02180,2023-11-15 04:44:36.055211,2023-11-19 04:44:36.055211,11,4,2023-W46,Alimentos,Córdoba,Rappi Envíos,Entregado,2.13,9436.34,243.73,114.43,2.58,1,4,3,False,False
ORD-02181,2023-11-15 08:14:52.978595,2023-11-21 08:14:52.978595,11,4,2023-W46,Farmacia,GBA Norte,PickIt,Entregado,0.4,1356.21,927.02,2317.55,68.35,5,6,1,False,False
ORD-02182,2023-11-15 11:45:09.901980,2023-11-17 11:45:09.901980,11,4,2023-W46,Electrónica,GBA Sur,Andreani,En tránsito,8.35,9350.28,2080.3,249.14,22.25,3,2,-1,True,False
ORD-02183,2023-11-15 15:15:26.825365,2023-11-16 15:15:26.825365,11,4,2023-W46,Ferretería,GBA Sur,Rappi Envíos,Cancelado,10.17,2638.82,1244.6,122.38,47.17,1,1,0,True,False
ORD-02184,2023-11-15 18:45:43.748749,2023-11-16 18:45:43.748749,11,4,2023-W46,Alimentos,Rosario,Andreani,Entregado,10.93,310.35,674.98,61.75,217.49,3,1,-2,True,False
ORD-02185,2023-11-15 22:16:00.672134,2023-11-16 22:16:00.672134,11,4,2023-W46,Ferretería,Rosario,OCA,Entregado,0.12,4480.59,2111.19,17593.25,47.12,2,1,-1,True,False
ORD-02186,2023-11-16 01:46:17.595519,2023-11-22 01:46:17.595519,11,4,2023-W46,Electrónica,GBA Norte,Rappi Envíos,Entregado,8.77,426.6,687.27,78.37,161.1,5,6,1,False,False
ORD-02187,2023-11-16 05:16:34.518903,2023-11-21 05:16:34.518903,11,4,2023-W46,Ferretería,GBA Sur,PickIt,Entregado,17.87,592.82,2066.41,115.64,348.57,3,5,2,False,False
ORD-02188,2023-11-16 08:46:51.442288,2023-11-19 08:46:51.442288,11,4,2023-W46,Ferretería,GBA Sur,Andreani,Entregado,8.56,1444.84,1214.5,141.88,84.06,2,3,1,False,False
ORD-02189,2023-11-16 12:17:08.365673,2023-11-24 12:17:08.365673,11,4,2023-W46,Electrónica,Córdoba,OCA,Entregado,3.33,1065.89,1239.21,372.14,116.26,7,8,1,False,False
ORD-02190,2023-11-16 15:47:25.289057,2023-11-17 15:47:25.289057,11,4,2023-W46,Farmacia,GBA Oeste,Rappi Envíos,Entregado,3.62,2679.58,790.89,218.48,29.52,2,1,-1,True,False
